cake_age_days,signup_season,last_order_days_ago,tasty_level,Cherry_or_not,Look_of_cake,Cream_level,layer_count
143,2,99,3,0,3,4,1
113,1,107,2,0,2,5,1
245,0,72,4,1,2,6,2
305,0,46,7,1,4,10,3
317,3,38,6,1,4,10,3
231,1,72,4,1,2,6,2
242,1,65,5,1,3,6,2
243,3,68,5,1,4,6,2
432,1,9,9,1,4,14,4
231,0,67,5,1,3,8,2
114,0,94,3,0,1,4,1
135,2,101,2,0,2,5,1
325,3,33,6,1,5,11,3
230,2,68,5,1,2,7,2
2,3,135,0,0,0,1,0
339,2,44,6,1,4,9,3
335,0,40,7,1,5,9,3
327,3,36,7,1,3,10,3
29,1,121,1,0,1,2,0
238,3,73,5,1,4,8,2
434,2,6,9,1,5,14,4
425,0,1,9,1,6,13,4
106,2,96,3,0,1,4,1
101,1,95,3,0,1,5,1
228,2,61,5,1,4,7,2
244,0,67,4,1,2,8,2
346,0,48,6,1,3,11,3
420,2,17,9,1,5,12,4
203,3,76,4,1,2,6,2
35,2,130,0,0,2,2,0
413,3,4,8,1,6,12,4
5,0,121,1,0,0,2,0
449,1,10,9,1,6,12,4
318,0,30,6,1,3,11,3
409,3,1,9,1,4,13,4
106,0,97,3,0,3,4,1
25,3,121,1,0,2,1,0
244,2,72,4,1,2,6,2
231,1,76,5,1,3,8,2
215,2,74,5,1,2,8,2
424,1,13,8,1,4,14,4
323,3,36,7,1,5,11,3
340,2,32,7,1,4,10,3
123,3,107,3,0,2,5,1
344,3,42,6,1,4,11,3
301,1,33,6,1,3,9,3
203,1,63,4,1,4,7,2
425,0,13,9,1,6,14,4
109,1,107,3,0,2,3,1
132,1,96,3,0,3,3,1
35,2,128,0,0,2,1,0
315,3,33,7,1,4,9,3
338,3,45,7,1,5,10,3
220,2,64,4,1,2,7,2
104,0,91,2,0,1,4,1
44,3,125,1,0,0,0,0
147,1,105,2,0,3,4,1
205,0,74,5,1,3,6,2
125,3,97,3,0,2,3,1
118,3,100,2,0,1,4,1
449,2,4,8,1,6,14,4
242,1,63,5,1,4,7,2
314,2,47,7,1,4,11,3
22,3,130,0,0,1,2,0
240,2,70,5,1,4,6,2
218,0,66,4,1,2,6,2
143,2,90,3,0,1,4,1
113,0,104,3,0,2,4,1
448,2,3,8,1,5,13,4
417,1,4,9,1,5,12,4
20,2,139,1,0,2,0,0
224,3,67,4,1,2,7,2
402,1,2,8,1,4,14,4
16,0,133,1,0,0,2,0
314,1,45,6,1,4,11,3
413,2,8,9,1,6,12,4
434,3,2,9,1,4,13,4
235,2,77,4,1,4,6,2
114,0,99,3,0,3,3,1
121,2,102,2,0,1,5,1
448,0,18,9,1,5,13,4
412,2,19,9,1,6,13,4
315,1,47,7,1,4,11,3
316,1,38,6,1,5,10,3
316,2,44,7,1,4,11,3
305,2,41,6,1,3,9,3
336,1,35,6,1,4,9,3
327,1,37,6,1,4,11,3
223,2,75,5,1,4,6,2
107,1,106,3,0,3,4,1
323,0,35,6,1,4,9,3
203,2,74,4,1,3,6,2
131,3,95,3,0,1,3,1
302,1,40,6,1,4,11,3
337,1,39,6,1,3,9,3
423,0,4,9,1,4,14,4
126,3,103,2,0,2,3,1
322,3,47,6,1,3,10,3
120,2,101,2,0,3,3,1
419,3,14,9,1,6,13,4
2,0,124,1,0,2,1,0
318,0,45,7,1,4,9,3
339,2,30,6,1,4,10,3
235,3,68,5,1,2,8,2
400,2,14,9,1,6,14,4
420,2,4,9,1,5,14,4
149,1,106,3,0,1,5,1
9,3,133,0,0,1,2,0
129,3,99,3,0,3,4,1
128,1,99,2,0,1,3,1
402,3,1,8,1,6,13,4
443,2,11,8,1,5,13,4
11,2,136,1,0,2,2,0
228,3,62,5,1,4,8,2
204,0,68,4,1,4,7,2
19,0,131,1,0,2,0,0
243,1,67,5,1,3,8,2
212,1,61,5,1,4,7,2
202,2,69,4,1,4,6,2
317,1,35,7,1,3,10,3
307,0,46,6,1,4,9,3
138,1,97,3,0,2,5,1
314,2,47,6,1,5,11,3
316,3,43,7,1,4,9,3
432,3,13,8,1,5,13,4
215,1,73,4,1,3,7,2
445,3,10,8,1,6,14,4
441,3,4,9,1,6,13,4
235,0,72,5,1,3,8,2
203,3,62,4,1,2,8,2
421,2,0,8,1,4,13,4
305,1,37,7,1,3,11,3
414,1,13,9,1,6,12,4
304,1,36,7,1,4,10,3
314,2,37,6,1,3,10,3
128,3,94,2,0,2,5,1
119,0,90,2,0,2,5,1
418,3,7,8,1,4,12,4
202,2,68,4,1,4,7,2
33,1,120,0,0,1,0,0
331,3,33,6,1,5,11,3
329,1,38,6,1,5,9,3
132,3,91,3,0,2,5,1
134,1,93,3,0,1,5,1
218,2,79,5,1,4,6,2
0,3,136,0,0,2,0,0
315,2,47,6,1,5,9,3
200,2,71,4,1,2,6,2
425,1,7,9,1,4,12,4
342,3,37,6,1,5,10,3
326,2,35,6,1,3,10,3
245,1,64,4,1,3,6,2
224,3,74,5,1,4,7,2
218,1,71,4,1,2,6,2
208,3,79,4,1,3,8,2
346,2,33,6,1,5,9,3
229,1,76,4,1,4,7,2
344,3,46,6,1,4,9,3
110,1,103,2,0,1,5,1
128,1,108,2,0,3,4,1
434,3,10,8,1,5,13,4
216,0,74,4,1,3,7,2
236,2,63,5,1,4,8,2
227,0,66,5,1,3,7,2
145,1,95,2,0,1,4,1
333,0,36,7,1,5,11,3
1,2,129,0,0,1,0,0
212,0,76,4,1,4,8,2
220,1,63,5,1,2,8,2
441,2,5,8,1,4,14,4
222,0,66,4,1,2,7,2
137,2,98,3,0,1,4,1
202,1,65,4,1,2,7,2
11,3,130,1,0,2,2,0
118,2,100,2,0,1,3,1
4,1,126,0,0,2,0,0
233,2,76,5,1,2,6,2
41,1,131,0,0,0,1,0
242,1,60,5,1,3,8,2
432,1,8,8,1,5,13,4
332,3,44,6,1,4,11,3
8,3,128,0,0,0,2,0
127,0,96,2,0,2,4,1
302,3,37,7,1,4,10,3
429,3,15,8,1,5,13,4
20,1,131,1,0,2,0,0
318,2,39,7,1,4,10,3
245,2,62,4,1,4,8,2
231,0,64,4,1,3,7,2
446,2,19,9,1,5,14,4
325,0,47,7,1,5,9,3
402,3,19,8,1,6,13,4
210,1,69,5,1,3,6,2
224,1,75,4,1,4,7,2
338,2,45,7,1,4,9,3
209,2,75,5,1,3,8,2
244,0,72,4,1,4,8,2
100,1,102,3,0,2,3,1
146,3,94,2,0,1,3,1
249,2,64,4,1,4,6,2
306,2,40,6,1,4,10,3
416,3,3,9,1,6,13,4
232,2,65,5,1,2,7,2
346,3,49,7,1,4,11,3
129,3,98,2,0,3,5,1
430,0,14,8,1,6,14,4
226,0,62,5,1,3,6,2
337,1,34,6,1,3,9,3
330,2,38,6,1,3,10,3
147,3,97,3,0,1,3,1
225,0,71,5,1,4,8,2
417,0,7,8,1,4,14,4
43,0,138,0,0,1,0,0
308,3,49,7,1,3,11,3
427,3,1,8,1,4,14,4
222,2,67,4,1,2,6,2
406,2,1,9,1,5,12,4
447,2,5,9,1,4,13,4
325,1,30,7,1,4,10,3
120,3,109,3,0,3,4,1
247,3,63,5,1,2,8,2
31,2,138,0,0,1,2,0
328,1,48,6,1,3,9,3
334,0,33,7,1,3,11,3
326,1,31,6,1,4,9,3
246,2,72,5,1,4,8,2
3,3,138,1,0,1,1,0
330,0,34,6,1,3,9,3
310,1,41,7,1,4,9,3
433,1,13,8,1,4,12,4
344,3,49,6,1,5,9,3
345,1,44,7,1,5,10,3
312,1,33,7,1,3,9,3
300,3,45,7,1,4,10,3
219,1,73,5,1,2,8,2
433,1,6,9,1,5,13,4
330,3,37,7,1,3,9,3
241,0,64,4,1,2,6,2
26,0,134,1,0,1,1,0
126,3,92,3,0,2,3,1
225,0,79,4,1,2,7,2
114,0,97,3,0,2,5,1
126,3,105,3,0,1,5,1
241,0,73,4,1,4,6,2
138,0,99,2,0,3,4,1
300,1,31,7,1,4,9,3
226,2,70,4,1,4,8,2
208,1,73,4,1,2,6,2
129,2,109,2,0,3,4,1
211,3,74,5,1,3,6,2
208,0,63,4,1,3,6,2
303,0,31,7,1,5,10,3
330,0,48,7,1,5,10,3
148,2,98,3,0,1,4,1
339,0,48,7,1,3,9,3
102,0,100,2,0,2,3,1
416,3,12,9,1,4,13,4
433,0,7,8,1,4,14,4
241,2,71,5,1,4,7,2
331,0,47,7,1,5,11,3
338,2,42,7,1,5,9,3
343,2,36,7,1,5,11,3
340,3,38,7,1,4,10,3
442,1,5,8,1,6,13,4
244,1,71,5,1,2,6,2
301,0,32,6,1,4,9,3
310,2,34,7,1,5,10,3
307,3,41,7,1,4,9,3
334,3,43,6,1,3,10,3
136,2,99,2,0,1,3,1
226,2,60,5,1,2,6,2
128,0,109,3,0,2,4,1
208,2,72,4,1,4,8,2
208,2,76,4,1,2,7,2
416,3,7,9,1,6,14,4
301,1,33,7,1,3,9,3
321,1,31,7,1,5,9,3
216,0,72,5,1,4,7,2
301,3,31,7,1,5,9,3
323,0,39,7,1,4,9,3
337,3,40,7,1,3,9,3
125,0,105,3,0,2,5,1
216,0,62,5,1,4,6,2
302,0,42,7,1,5,11,3
221,0,70,4,1,2,8,2
432,3,11,8,1,5,14,4
405,1,1,8,1,4,13,4
441,2,0,9,1,4,13,4
339,3,43,6,1,5,11,3
411,3,3,9,1,4,12,4
316,0,43,6,1,3,10,3
132,3,96,2,0,2,4,1
238,3,74,4,1,2,7,2
142,3,107,3,0,1,5,1
47,2,122,0,0,2,2,0
148,3,94,3,0,1,5,1
24,2,126,0,0,2,2,0
331,2,47,6,1,4,11,3
213,0,67,5,1,4,6,2
231,2,70,5,1,3,7,2
345,1,36,7,1,4,9,3
331,3,47,7,1,3,9,3
405,1,18,8,1,6,13,4
329,3,40,7,1,5,10,3
233,0,77,4,1,4,8,2
211,0,73,5,1,2,7,2
147,3,107,3,0,2,5,1
149,3,107,3,0,2,5,1
237,1,79,5,1,3,6,2
445,2,5,8,1,5,12,4
20,3,122,1,0,1,2,0
145,3,100,3,0,1,5,1
138,2,99,2,0,2,3,1
308,1,34,7,1,4,11,3
212,2,64,4,1,4,8,2
239,3,67,5,1,2,7,2
112,3,93,2,0,1,5,1
236,2,72,5,1,2,7,2
145,2,109,2,0,1,3,1
218,1,70,4,1,4,8,2
6,2,125,0,0,1,0,0
332,2,35,7,1,4,11,3
248,3,71,4,1,2,6,2
310,3,39,6,1,3,10,3
209,1,65,5,1,3,8,2
213,0,76,5,1,4,7,2
10,3,127,0,0,1,1,0
220,1,64,4,1,4,7,2
246,1,70,5,1,3,7,2
240,0,69,5,1,2,6,2
338,0,33,7,1,5,9,3
338,0,39,6,1,5,10,3
310,0,42,6,1,5,10,3
126,3,100,3,0,3,4,1
340,2,33,6,1,5,10,3
23,1,136,0,0,1,2,0
300,0,37,7,1,5,9,3
213,1,73,5,1,3,6,2
136,0,109,2,0,1,3,1
426,1,12,9,1,4,13,4
349,1,49,7,1,5,11,3
209,1,69,4,1,4,6,2
31,0,121,1,0,1,1,0
210,3,73,5,1,2,7,2
429,3,3,8,1,5,12,4
249,1,78,5,1,4,6,2
414,2,18,9,1,4,13,4
135,1,92,2,0,2,5,1
200,0,63,5,1,3,7,2
321,1,36,7,1,5,11,3
209,1,62,5,1,2,8,2
29,0,122,1,0,2,0,0
243,2,68,4,1,4,8,2
323,0,38,6,1,3,9,3
306,2,33,6,1,5,9,3
332,0,48,6,1,3,11,3
311,2,49,7,1,3,9,3
336,0,49,6,1,5,10,3
113,3,95,3,0,3,5,1
216,0,60,5,1,4,7,2
308,1,46,6,1,4,11,3
446,1,17,9,1,6,14,4
41,3,124,0,0,1,1,0
223,1,66,4,1,3,8,2
209,1,74,4,1,3,6,2
125,3,106,3,0,3,5,1
203,1,60,4,1,4,6,2
303,1,44,7,1,3,11,3
26,3,121,0,0,2,2,0
314,2,48,6,1,4,9,3
314,0,35,7,1,3,11,3
411,0,1,9,1,5,12,4
130,3,104,2,0,3,4,1
248,3,74,5,1,2,6,2
241,2,65,5,1,3,6,2
211,3,79,4,1,3,6,2
234,3,62,5,1,4,8,2
309,3,46,7,1,5,10,3
19,3,125,0,0,0,1,0
448,2,0,9,1,4,14,4
322,2,31,7,1,3,9,3
323,2,31,6,1,5,10,3
315,1,42,7,1,5,9,3
202,0,73,5,1,2,8,2
306,3,46,7,1,4,9,3
247,1,68,4,1,4,7,2
402,1,8,9,1,4,12,4
125,2,92,3,0,1,3,1
114,3,96,3,0,2,3,1
201,2,60,4,1,4,6,2
211,2,72,5,1,4,7,2
230,2,71,5,1,2,6,2
205,0,78,5,1,3,8,2
431,0,12,8,1,5,13,4
206,0,77,5,1,4,7,2
246,2,67,4,1,2,7,2
131,2,94,2,0,3,4,1
224,2,73,5,1,4,6,2
249,2,77,4,1,3,8,2
314,1,41,7,1,3,10,3
118,2,91,2,0,2,3,1
138,1,99,3,0,2,4,1
236,3,78,4,1,4,7,2
219,1,62,5,1,3,8,2
219,2,71,4,1,4,8,2
347,3,35,6,1,4,9,3
213,1,62,5,1,2,7,2
225,2,71,5,1,3,8,2
305,2,43,7,1,5,9,3
106,0,107,2,0,3,5,1
309,3,38,7,1,4,9,3
225,3,78,5,1,2,6,2
208,1,77,5,1,3,7,2
303,0,48,6,1,4,11,3
122,3,104,3,0,2,5,1
410,2,6,8,1,4,12,4
224,3,78,5,1,2,7,2
332,0,31,6,1,4,10,3
407,3,14,8,1,6,12,4
310,1,46,7,1,5,9,3
329,0,40,7,1,3,9,3
321,2,32,7,1,3,11,3
202,0,69,5,1,2,7,2
234,2,77,5,1,4,7,2
5,0,135,0,0,2,0,0
37,1,137,0,0,0,2,0
319,0,46,7,1,3,11,3
43,2,134,0,0,1,1,0
140,3,96,2,0,2,4,1
312,1,36,7,1,5,10,3
28,3,131,1,0,2,0,0
136,0,96,2,0,2,3,1
229,1,79,4,1,3,6,2
238,1,69,5,1,3,7,2
320,1,35,7,1,3,10,3
219,2,78,5,1,2,7,2
218,0,77,4,1,2,7,2
324,2,32,7,1,3,9,3
233,3,64,5,1,4,8,2
339,3,40,7,1,4,11,3
403,1,11,8,1,5,14,4
212,3,64,5,1,3,6,2
249,2,73,5,1,3,7,2
2,0,139,1,0,1,2,0
310,3,35,7,1,5,10,3
36,0,132,0,0,2,1,0
247,3,63,4,1,3,6,2
319,2,46,7,1,4,9,3
233,0,67,5,1,2,8,2
107,1,92,3,0,3,3,1
313,1,48,6,1,3,11,3
141,0,106,3,0,1,5,1
322,3,49,7,1,3,9,3
305,1,36,7,1,4,10,3
107,1,96,2,0,3,5,1
413,2,0,8,1,6,12,4
121,1,101,3,0,3,4,1
421,3,3,9,1,6,12,4
25,1,124,1,0,2,0,0
110,2,92,3,0,3,3,1
113,3,99,3,0,1,5,1
17,1,131,1,0,1,0,0
307,2,35,6,1,5,10,3
349,1,33,6,1,5,11,3
310,1,37,7,1,4,11,3
142,3,102,2,0,2,4,1
233,1,60,4,1,4,6,2
301,2,33,6,1,3,11,3
217,0,67,4,1,4,6,2
311,0,49,7,1,5,9,3
302,1,49,6,1,5,9,3
120,0,97,3,0,2,5,1
318,2,49,6,1,3,11,3
303,3,45,7,1,3,10,3
333,0,37,6,1,5,11,3
113,1,108,3,0,1,3,1
147,1,100,2,0,2,5,1
225,3,79,5,1,4,6,2
127,3,106,2,0,1,3,1
116,1,90,3,0,2,4,1
319,1,45,7,1,4,10,3
315,1,35,7,1,5,9,3
249,1,67,4,1,3,6,2
126,1,94,2,0,2,3,1
418,0,7,8,1,5,12,4
121,3,91,2,0,1,3,1
302,3,33,7,1,4,10,3
431,2,15,9,1,4,12,4
312,3,30,7,1,3,10,3
412,3,8,9,1,6,14,4
325,2,38,7,1,3,10,3
134,0,94,2,0,2,3,1
142,0,92,2,0,2,3,1
213,0,68,4,1,3,7,2
34,3,120,1,0,0,1,0
319,2,46,7,1,5,11,3
109,0,107,2,0,1,4,1
319,3,42,6,1,4,10,3
222,1,63,4,1,2,6,2
208,2,63,4,1,3,6,2
410,1,16,8,1,4,14,4
115,3,92,2,0,1,5,1
342,0,39,7,1,3,9,3
320,1,45,7,1,5,9,3
111,3,98,3,0,1,3,1
204,2,79,5,1,4,8,2
241,3,76,4,1,4,8,2
301,2,33,7,1,4,11,3
315,0,41,7,1,5,10,3
207,0,68,4,1,4,7,2
348,0,45,6,1,3,11,3
137,3,106,2,0,1,3,1
317,0,41,7,1,3,11,3
405,3,16,9,1,4,13,4
430,1,13,8,1,4,14,4
303,3,36,7,1,3,10,3
212,3,79,5,1,4,7,2
423,3,17,8,1,4,14,4
247,2,62,5,1,2,8,2
309,3,44,7,1,5,10,3
137,3,95,3,0,3,3,1
444,3,8,8,1,6,12,4
311,0,32,6,1,5,9,3
302,2,45,7,1,5,11,3
17,2,129,1,0,2,1,0
347,0,41,6,1,5,11,3
329,0,35,7,1,3,11,3
346,2,31,6,1,3,10,3
124,1,103,2,0,1,3,1
200,0,78,5,1,3,6,2
105,1,99,3,0,1,5,1
246,1,78,5,1,4,6,2
136,1,91,2,0,3,4,1
244,1,78,4,1,2,6,2
133,0,96,3,0,3,3,1
114,3,107,3,0,3,5,1
13,1,127,0,0,2,0,0
440,3,14,9,1,6,14,4
240,2,64,5,1,4,6,2
205,3,67,4,1,2,8,2
240,0,61,5,1,2,7,2
345,1,35,6,1,3,9,3
436,2,4,8,1,5,14,4
101,0,102,2,0,3,3,1
105,1,105,3,0,2,3,1
430,1,5,8,1,6,14,4
211,2,71,5,1,4,8,2
0,3,133,0,0,0,1,0
134,1,93,3,0,1,5,1
22,0,138,1,0,1,2,0
418,2,7,8,1,4,12,4
105,3,107,2,0,3,3,1
401,0,15,8,1,4,14,4
422,1,10,9,1,6,14,4
244,2,62,5,1,4,6,2
49,1,120,0,0,0,1,0
27,1,131,0,0,0,1,0
221,2,74,5,1,3,8,2
235,0,70,4,1,4,6,2
301,1,32,7,1,5,10,3
216,1,69,5,1,2,7,2
434,3,18,9,1,5,13,4
246,3,62,4,1,4,8,2
310,0,36,7,1,5,9,3
421,1,3,8,1,6,14,4
108,1,90,3,0,2,5,1
101,2,92,3,0,1,3,1
105,2,90,2,0,2,3,1
136,1,94,3,0,3,3,1
243,2,77,4,1,3,6,2
244,1,74,5,1,3,8,2
210,1,61,4,1,3,7,2
410,1,17,9,1,5,12,4
141,3,92,2,0,3,4,1
221,1,73,4,1,3,6,2
36,3,126,0,0,0,0,0
204,2,62,5,1,3,8,2
224,1,69,4,1,2,7,2
405,0,0,9,1,4,13,4
208,3,72,5,1,2,7,2
43,2,127,0,0,2,2,0
202,3,64,4,1,3,7,2
125,3,101,2,0,1,3,1
116,0,99,2,0,3,3,1
314,1,32,7,1,4,10,3
2,3,127,1,0,0,1,0
228,0,78,4,1,4,6,2
328,1,47,7,1,4,11,3
230,3,64,5,1,2,6,2
18,2,138,1,0,1,0,0
439,0,6,9,1,5,13,4
236,3,71,5,1,3,7,2
305,3,34,7,1,5,11,3
200,3,69,5,1,3,8,2
209,1,71,5,1,2,7,2
208,3,60,4,1,3,6,2
244,0,66,5,1,2,6,2
41,1,128,1,0,1,2,0
238,0,78,5,1,4,6,2
414,1,19,8,1,5,13,4
320,3,38,7,1,4,11,3
141,2,108,3,0,3,5,1
227,2,74,5,1,2,6,2
419,1,3,9,1,4,12,4
348,3,46,6,1,5,11,3
132,1,104,3,0,3,5,1
447,3,9,8,1,5,14,4
232,1,71,5,1,2,8,2
244,2,72,4,1,3,7,2
234,0,74,4,1,3,6,2
403,2,14,8,1,5,14,4
427,2,10,8,1,6,13,4
445,2,17,8,1,5,12,4
43,1,128,0,0,2,1,0
435,3,14,9,1,4,12,4
20,1,124,0,0,2,1,0
104,3,90,3,0,3,4,1
213,0,73,5,1,4,7,2
211,1,76,5,1,2,8,2
305,0,34,6,1,5,9,3
226,2,62,4,1,4,8,2
435,2,16,9,1,4,14,4
111,0,109,3,0,2,3,1
100,2,105,3,0,1,4,1
405,3,18,9,1,5,12,4
23,1,124,1,0,1,0,0
316,0,49,6,1,3,10,3
334,3,33,7,1,5,9,3
204,0,60,5,1,4,7,2
338,0,49,7,1,5,9,3
108,3,99,3,0,1,4,1
441,3,19,8,1,6,12,4
115,1,98,2,0,3,5,1
207,3,79,5,1,2,6,2
17,3,132,1,0,1,1,0
230,3,69,4,1,2,6,2
317,3,35,7,1,5,11,3
445,3,6,9,1,4,14,4
346,0,47,7,1,3,11,3
241,1,74,5,1,2,6,2
421,2,13,8,1,5,14,4
223,2,68,5,1,2,7,2
219,2,78,5,1,2,7,2
249,3,73,5,1,2,8,2
219,1,63,5,1,3,7,2
349,3,48,7,1,3,9,3
116,0,102,2,0,2,5,1
201,3,79,4,1,3,6,2
345,2,48,7,1,5,11,3
433,1,0,9,1,6,14,4
437,0,12,9,1,4,13,4
215,1,66,5,1,2,8,2
338,2,30,7,1,3,11,3
226,2,69,4,1,3,6,2
203,1,78,4,1,2,7,2
417,1,8,9,1,4,12,4
409,3,6,9,1,5,14,4
401,0,2,9,1,6,14,4
117,3,101,2,0,2,5,1
430,2,18,8,1,6,12,4
435,0,0,9,1,4,12,4
239,3,75,5,1,3,8,2
225,0,68,4,1,3,7,2
342,1,47,7,1,4,10,3
211,0,67,4,1,3,6,2
402,3,12,8,1,6,12,4
237,0,63,4,1,2,7,2
329,1,32,6,1,4,10,3
335,2,48,7,1,4,11,3
217,2,67,4,1,2,8,2
412,2,16,9,1,6,12,4
202,1,69,4,1,2,6,2
203,1,67,5,1,2,7,2
111,1,106,3,0,1,5,1
246,0,79,5,1,4,6,2
310,0,30,7,1,4,10,3
410,1,13,9,1,6,12,4
142,2,93,3,0,1,3,1
244,2,63,5,1,3,8,2
146,1,104,2,0,1,4,1
320,3,45,7,1,4,11,3
422,0,17,8,1,5,12,4
346,1,33,6,1,4,10,3
316,0,47,7,1,3,10,3
200,0,68,5,1,2,6,2
37,2,120,0,0,1,2,0
331,0,45,6,1,3,9,3
306,0,42,7,1,4,9,3
313,0,34,7,1,4,10,3
400,3,19,8,1,4,14,4
337,3,34,6,1,4,9,3
349,3,38,6,1,5,10,3
408,0,14,9,1,5,12,4
429,3,9,9,1,4,14,4
233,0,64,4,1,2,8,2
125,2,109,3,0,3,3,1
216,0,72,5,1,2,7,2
321,3,41,7,1,3,9,3
42,2,136,0,0,0,0,0
18,2,136,1,0,1,2,0
12,1,120,0,0,2,0,0
315,2,34,6,1,3,9,3
243,1,67,4,1,2,7,2
227,1,64,5,1,4,7,2
140,1,103,2,0,1,3,1
339,3,41,7,1,3,11,3
245,3,73,5,1,4,8,2
117,2,97,3,0,2,5,1
340,3,46,7,1,3,9,3
211,3,60,5,1,2,6,2
216,3,63,4,1,4,8,2
346,0,35,6,1,4,10,3
118,3,100,3,0,3,5,1
341,0,49,6,1,5,11,3
135,1,109,3,0,3,3,1
136,3,95,2,0,1,3,1
338,2,40,7,1,3,11,3
318,1,35,7,1,3,11,3
143,2,99,2,0,2,5,1
123,3,101,3,0,3,5,1
326,2,36,7,1,4,10,3
336,1,45,7,1,4,9,3
200,3,66,5,1,2,8,2
336,0,37,7,1,4,11,3
147,1,109,2,0,3,5,1
219,2,76,4,1,4,8,2
44,0,137,1,0,1,1,0
225,2,79,5,1,4,6,2
38,0,133,0,0,2,0,0
202,0,72,4,1,2,6,2
211,1,62,4,1,3,8,2
232,0,61,5,1,3,7,2
23,2,122,1,0,1,1,0
219,0,70,5,1,2,6,2
321,1,30,6,1,4,9,3
214,0,75,4,1,4,6,2
319,0,36,7,1,5,11,3
222,1,63,4,1,3,6,2
222,2,65,5,1,3,6,2
249,2,65,5,1,3,6,2
431,1,9,8,1,4,12,4
109,1,105,3,0,3,3,1
41,1,126,0,0,2,1,0
329,0,36,7,1,4,11,3
418,1,14,8,1,6,13,4
441,0,16,8,1,4,12,4
230,3,72,5,1,4,8,2
243,2,69,4,1,3,6,2
319,0,36,7,1,3,11,3
203,3,68,5,1,2,7,2
319,1,35,6,1,4,10,3
408,1,0,8,1,4,12,4
343,0,49,7,1,5,11,3
225,2,61,4,1,4,7,2
218,0,69,5,1,3,7,2
326,3,47,7,1,3,9,3
238,0,62,4,1,4,8,2
218,2,72,5,1,3,6,2
31,3,129,1,0,0,0,0
146,0,96,3,0,2,4,1
209,1,76,4,1,3,8,2
335,0,40,7,1,4,10,3
123,2,103,3,0,3,5,1
236,3,76,5,1,3,8,2
235,0,63,5,1,4,8,2
140,0,98,2,0,2,5,1
418,1,3,9,1,4,12,4
440,3,1,8,1,5,14,4
23,1,136,1,0,2,0,0
313,3,36,7,1,5,9,3
237,0,67,5,1,2,6,2
414,0,8,9,1,6,14,4
210,0,71,4,1,4,7,2
143,1,109,2,0,1,5,1
214,1,60,4,1,4,6,2
321,1,32,7,1,5,10,3
103,3,109,2,0,2,5,1
323,2,45,7,1,4,9,3
25,0,122,0,0,1,0,0
404,3,8,9,1,5,12,4
37,1,137,1,0,2,1,0
411,1,17,8,1,6,13,4
201,3,66,4,1,2,8,2
237,1,78,5,1,3,8,2
438,2,3,8,1,5,12,4
429,3,17,9,1,4,13,4
327,1,45,7,1,5,10,3
142,3,105,2,0,2,3,1
204,3,68,4,1,3,7,2
240,2,64,5,1,3,6,2
226,3,71,5,1,2,7,2
207,1,65,4,1,3,7,2
40,0,128,1,0,1,1,0
332,2,39,7,1,4,11,3
313,2,35,7,1,4,10,3
143,3,103,2,0,3,5,1
241,2,70,4,1,3,8,2
218,0,77,5,1,4,8,2
327,2,46,7,1,3,11,3
44,3,122,1,0,0,0,0
345,3,32,6,1,5,10,3
135,1,103,3,0,2,3,1
216,0,60,4,1,3,6,2
329,3,34,7,1,5,9,3
336,2,40,6,1,3,9,3
111,3,95,3,0,1,4,1
206,0,70,5,1,4,7,2
432,0,15,9,1,5,13,4
121,0,91,3,0,3,3,1
430,1,3,9,1,4,14,4
324,3,30,6,1,3,10,3
323,2,35,6,1,4,9,3
131,1,96,2,0,2,4,1
122,3,102,3,0,3,5,1
429,0,4,8,1,5,14,4
235,3,62,5,1,2,8,2
40,1,131,1,0,2,1,0
314,2,48,6,1,3,11,3
125,1,101,3,0,1,5,1
306,2,42,6,1,5,10,3
329,2,38,6,1,3,11,3
424,1,9,9,1,5,12,4
322,1,35,6,1,4,9,3
126,2,90,2,0,2,5,1
236,2,67,4,1,3,6,2
330,0,40,6,1,5,11,3
228,3,72,5,1,4,7,2
416,3,1,8,1,6,13,4
306,2,35,6,1,5,11,3
48,3,137,0,0,1,0,0
403,2,2,8,1,5,13,4
144,3,101,2,0,3,4,1
134,2,96,2,0,3,4,1
317,2,34,6,1,3,10,3
439,3,7,8,1,4,13,4
248,0,70,5,1,4,6,2
104,2,98,3,0,3,5,1
232,0,61,4,1,3,8,2
206,2,65,5,1,4,7,2
242,3,75,5,1,2,8,2
121,0,90,3,0,2,4,1
343,2,42,7,1,3,9,3
443,3,14,9,1,5,12,4
225,3,62,5,1,2,8,2
126,2,91,2,0,1,4,1
300,2,40,6,1,4,10,3
342,0,45,6,1,5,9,3
412,3,13,8,1,5,13,4
109,2,100,2,0,2,4,1
122,2,107,3,0,1,5,1
211,2,77,4,1,4,7,2
346,3,46,7,1,5,9,3
214,0,72,5,1,2,8,2
211,1,67,5,1,4,7,2
123,0,93,2,0,3,3,1
248,3,73,4,1,4,8,2
331,0,37,6,1,5,11,3
225,2,64,5,1,2,6,2
315,1,36,6,1,4,9,3
234,3,75,5,1,4,6,2
247,1,64,4,1,2,8,2
239,1,60,4,1,4,7,2
215,0,73,4,1,4,7,2
17,1,120,1,0,1,0,0
317,1,30,7,1,4,10,3
315,2,41,7,1,4,9,3
214,1,76,4,1,3,6,2
22,1,131,1,0,0,0,0
434,3,16,8,1,4,13,4
106,3,94,2,0,3,5,1
107,1,95,3,0,1,4,1
